#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-10-20 13:48:16.292
#Start: 1000 Hz
#Stop: 10000 Hz
#Steps: 201
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43531 V
#Offset: -0.000212314 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Frequency (Hz),Channel 1 Magnitude (dB)
5011.872336272722,-15.95990676775539
5069.907082747042,-16.58192654593721
5128.613839913648,-17.20023306672299
5188.000389289611,-17.82795962962264
5248.074602497725,-18.45581995091078
5308.844442309884,-19.08671019349907
5370.317963702527,-19.72752543724862
5432.503314924332,-20.36722236139449
5495.408738576245,-20.99893892367185
5559.042572704036,-21.63252316722207
5623.413251903491,-22.24173097042257
5688.529308438415,-22.84504833112867
5754.39937337157,-23.41963003506996
5821.032177708715,-23.90662494036977
5888.43655355589,-24.22566485129317
5956.621435290105,-24.59704009202121
6025.595860743578,-25.08759589507055
6095.368972401692,-25.63364543735605
6165.950018614822,-26.19471024463713
6237.348354824193,-26.73169760009543
6309.573444801934,-27.29150132064306
6382.634861905487,-27.8948053519008
6456.542290346556,-28.45144372929784
6531.305526474724,-29.04384006553918
6606.934480075959,-29.68720908276973
6683.439175686146,-30.28842588432344
6760.829753919817,-30.90911820154327
6839.116472814293,-31.53559144877187
6918.309709189364,-32.15006281419873
6998.419960022735,-32.7323313031886
7079.457843841379,-33.42390134101328
7161.434102129019,-33.94917857747447
7244.3596007499,-34.66801938454086
7328.245331389041,-35.33941433690759
7413.102413009175,-35.98527403116474
7498.942093324558,-36.68802359749219
7585.775750291838,-37.34143793236838
7673.614893618189,-38.06068673879168
7762.471166286918,-38.79590006855929
7852.356346100719,-39.37350172172393
7943.282347242814,-40.01478630492709
8035.261221856173,-40.60456638550018
8128.305161640993,-41.34818751547448
8222.426499470712,-42.04412921907861
8317.637711026711,-42.66757440017847
8413.951416451951,-43.60895444370874
8511.380382023766,-43.98292133180853
8609.937521846006,-44.70808483330244
8709.635899560804,-45.24504632098331
8810.48873008014,-46.21501154504035
8912.509381337455,-46.81346730553589
9015.711376059568,-47.08937640656394
9120.108393559096,-47.85974819767609
9225.714271547631,-48.73453934585554
9332.543007969911,-48.82852151868085
9440.608762859232,-49.52179055809275
9549.925860214358,-50.16713514840268
9660.508789898133,-51.27029006265463
9772.372209558107,-51.53772663245402
9885.530946569388,-52.43994065258703
10000,-52.52654126916048
