#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-10-20 14:15:48.510
#Start: 200 Hz
#Stop: 1e+06 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43531 V
#Offset: -0.000212314 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Frequency (Hz),Channel 1 Magnitude (dB)
584.9250437417526,-0.03659650382620204
594.9742308127353,-0.03730836946213531
605.1960659210482,-0.03817216402385427
615.5935152115734,-0.03885988421338978
626.1695957884485,-0.03981111149705348
636.9273765905602,-0.04078341371175241
647.8699792820846,-0.04212217378512858
659.0005791583209,-0.04321003519780451
670.3224060670887,-0.0440747683083874
681.8387453459607,-0.04508912957803522
693.5529387755909,-0.04639652002475601
705.4683855494214,-0.04738772809571173
717.5885432600561,-0.04835281532774711
729.916928902573,-0.04946262079183712
742.4571198950744,-0.05053631598381875
755.212755116777,-0.05193741000382994
768.1875359639303,-0.05322184475620734
781.3852274238751,-0.05488440813477435
794.8096591675625,-0.0563723917205509
808.4647266608348,-0.0571191171880342
822.3543922947997,-0.05855885017252987
836.4826865356314,-0.0597596207234951
850.8537090941142,-0.06185022936662176
865.4716301152911,-0.06360670810102273
880.3406913885452,-0.06498166473673335
895.4652075784643,-0.06526213159348211
910.8495674768667,-0.06650464564501522
926.4982352763259,-0.06841167488513071
942.4157518655752,-0.06989546962842136
958.6067361471762,-0.07124436884027854
975.0758863778173,-0.07295223602809564
991.8279815316376,-0.074591628589548
1008.867882686984,-0.07669706546830994
1026.200534436982,-0.0787960125651803
1043.83096632434,-0.08032796671030717
1061.76429430082,-0.08284510619661317
1080.00572221176,-0.08517699827118266
1098.560543306117,-0.08745827326330466
1117.434141772449,-0.09046343477041149
1136.63199430128,-0.09244648835868023
1156.159671674314,-0.09442295433006835
1176.022840380955,-0.09642663724380887
1196.227264262579,-0.09989916744758397
1216.778806185088,-0.1026859914176576
1237.683429740169,-0.1054385989876959
1258.947200975797,-0.1085354487380724
1280.576290156462,-0.1124095332454753
1302.576973553648,-0.1161270201309392
1324.955635267052,-0.1193322711274549
1347.718769077115,-0.1235242298338111
1370.87298032937,-0.1271613195172839
1394.424987851152,-0.1297366781815476
1418.381625901266,-0.1340567126282747
1442.749846153124,-0.1384594679211256
1467.53671971196,-0.1408481915265416
1492.749439166716,-0.1449834800324789
1518.395320677157,-0.1493478040070597
1544.48180609686,-0.1543689501930987
1571.016465132676,-0.1594088027385068
1598.006997541272,-0.1646181064159967
1625.461235363445,-0.1695771046300693
1653.387145196791,-0.1762300256015429
1681.792830507429,-0.1826571735732979
1710.686533981455,-0.1887259960729788
1740.076639916774,-0.1953004648935445
1769.971676656028,-0.2023842223195783
1800.380319061343,-0.210804609841636
1831.311391031569,-0.2186749670007973
1862.773868062766,-0.2288411030724984
1894.776879852708,-0.236185569886156
1927.329712950105,-0.2458119193011876
1960.441813449343,-0.255131768690576
1994.12278973154,-0.2653351084847237
2028.382415252667,-0.2753297475935654
2063.230631379594,-0.2867501726988756
2098.677550274846,-0.2971528147142082
2134.733457830915,-0.309718250933854
2171.40881665501,-0.3228612742152532
2208.714269105053,-0.3343574607321236
2246.660640377855,-0.349415098452803
2285.258941650347,-0.363639662852652
2324.520373274771,-0.3783321818147179
2364.456328028763,-0.3947649864893192
2405.078394421289,-0.4117153220233063
2446.398360055364,-0.4303621744687196
2488.428215048536,-0.4508924290008621
2531.180155512164,-0.4695860412442965
2574.666587090449,-0.4945463399661575
2618.900128560256,-0.5180476997507564
2663.893615492816,-0.5456437525641643
2709.66010397831,-0.5751213850037127
2756.212874414443,-0.60813952461948
2803.565435360134,-0.6453027217673492
2851.731527455367,-0.6865392831336192
2900.725127408439,-0.7315536792148478
2950.560452051673,-0.786324631190666
3001.251962466809,-0.8473505963606072
3052.814368181304,-0.9175867222315628
3105.262631436695,-0.9995747375895556
3158.611971530287,-1.093320218394522
3212.877869231473,-1.203595878073966
3268.076071273891,-1.330520080013259
3324.22259492476,-1.479302047770694
3381.333732632746,-1.653322942774574
3439.426056755652,-1.851905050423407
3498.516424369333,-2.084084824404938
3558.621982159252,-2.349589180791986
3619.760171396058,-2.650701955838679
3681.948732996626,-2.994071342699642
3745.205712672103,-3.384109415737829
3809.549466164336,-3.815009736582606
3874.998664572308,-4.293542812935617
3941.572299770065,-4.819566271016872
4009.289689917715,-5.389922763361941
4078.170485067138,-6.003052002053132
4148.234672863984,-6.658897712761521
4219.502584347612,-7.35224502340074
4291.99489985073,-8.080562354554992
4365.73265500034,-8.845181884633336
4440.737246821791,-9.639825764988576
4517.030439947735,-10.4570597909031
4594.634372933718,-11.2986023819952
4673.571564682275,-12.15166589346696
4753.864920977428,-13.07583273498163
4835.537741131419,-14.00159584762955
4918.613724745618,-14.91602501066548
5003.116978587653,-15.84480761429663
5089.072023586601,-16.75667978706141
5176.50380194845,-17.67660357766418
5265.437684393738,-18.61805687413583
5355.899477519548,-19.55165792028567
5447.915431288033,-20.50134933441885
5541.512246643538,-21.429616790521
5636.717083260597,-22.33504686308621
5733.557567425087,-23.20901639748344
5832.061800050733,-23.95608936855096
5932.258364833339,-24.42773142256402
6034.176336545162,-25.12155500974882
6137.84528947174,-25.93896495372857
6243.295305993653,-26.76421171795803
6350.55698531579,-27.59168637425575
6459.661452346521,-28.45257685680263
6570.640366729443,-29.39731260511315
6683.525932030298,-30.27089701190629
6798.350905081695,-31.16082406487419
6915.148605488433,-32.10419688186393
7033.952925296082,-33.03869173027525
7154.798338825668,-33.89730837143824
7277.719912677369,-34.85470637588983
7402.753315906042,-35.92356349828965
7529.93483037154,-36.92656814287137
7659.301361266936,-37.9360163465588
7790.89044782755,-38.91960024004083
7924.740274223963,-39.88358799474423
8060.889680642239,-40.90912837663897
8199.378174554447,-41.74275192643429
8340.245942182815,-42.93046095016539
8483.533860160898,-43.79453306843387
8629.283507395039,-44.85767576973536
8777.537177129583,-45.43465975522146
8928.3378892195,-46.65785669709555
9081.729402613681,-47.78567879548403
9237.756228052869,-48.49046808723465
9396.463640985638,-49.66120097648443
9557.897694706266,-50.23016963679975
9722.105233718425,-51.23657402368665
9889.13390732836,-52.5429921719232
10059.03218347161,-53.00395008764927
10231.84936277735,-53.72499710973428
10407.63559287431,-54.38870024113547
10586.44188294245,-55.22929244289391
10768.3201185147,-56.55648904245577
10953.32307653295,-57.44513217306428
11141.50444066272,-58.03874653742849
11332.91881687095,-57.57081594304707
11527.62174927143,-58.1926179505685
11725.66973624238,-60.04130025191708
11927.1202468211,-58.99981349122869
12132.0317373801,-60.96458811416278
12340.46366858982,-60.24018745131009
12552.47652267284,-62.27961115486018
12768.13182095435,-61.47748830403771
12987.49214171433,-65.61974500790998
13210.62113834629,-64.28477152243966
13437.58355782807,-67.64344732571304
13668.44525950996,-66.90598796522599
13903.27323422553,-70.34804844962514
14142.13562373095,-65.93006509550528
14385.10174047808,-68.25672801532507
14632.24208772743,-68.79309045960522
14883.62838000661,-68.80614024844382
15139.33356392023,-74.1396203052785
15399.43183931739,-70.46880503391026
15663.99868082275,-86.31346727346248
15933.11085973761,-73.63620676694909
16206.84646631714,-72.83482792197435
16485.28493243044,-73.08836497688181
16768.50705460988,-85.44759257145243
17056.59501749639,-76.72980186081888
17349.63241768759,-81.77338485992172
17647.70428799564,-84.4173250556147
17950.89712212183,-74.14008976352581
18259.29889975508,-90.5853571101666
18572.99911210166,-79.28499434430952
18892.08878785352,-79.78508607354161
19216.66051960275,-75.93659269413605
19546.80849070981,-73.30684361417623
19882.62850263348,-75.32303059329097
20224.21800273023,-73.03481223293457
20571.6761125312,-77.96584155045524
20925.10365650513,-74.44516212344655
21284.6031913152,-71.39536183993933
21650.27903557875,-74.2342397966239
22022.23730013811,-69.8728915876204
22400.58591885167,-75.51934371085036
22785.43467991368,-71.49421386429719
23176.89525771242,-77.03446937098848
23575.08124523555,-69.72340417262926
23980.10818703218,-79.40304734898787
24392.0936127413,-85.4220476426045
24811.15707119627,-69.85876452146238
25237.42016511513,-71.12663041351158
25671.00658638691,-78.71896924321456
26112.0421519643,-73.99081758064031
26560.65484037283,-72.79306077970941
27016.97482884736,-72.79228379464959
27481.13453110655,-75.24137783301784
27953.26863577629,-76.79459482549899
28433.51414547337,-72.80442647062186
28922.01041656044,-76.90687844982479
29418.89919958412,-84.17093837370936
29924.32468040782,-74.59247973945014
30438.43352205113,-76.89197794044421
30961.37490724816,-71.75250637718958
31493.30058173703,-75.07136061070651
32034.36489829292,-73.10816158775326
32584.72486151787,-72.96985692031623
33144.54017339986,-66.98647919359833
33713.97327965483,-70.00929723784697
34293.18941686461,-68.21130994138893
34882.35666042488,-68.10206424869835
35481.64597331692,-64.54631923231533
36091.23125571707,-63.68478363707015
36711.28939545865,-61.64146316427994
37342.00031936094,-60.61474165837656
37983.54704543961,-59.92465305458427
38636.11573601462,-58.12826195417593
39299.89575173019,-57.77988912934467
39975.07970650306,-56.84359423935951
40661.86352341455,-55.41163277049578
41360.44649156311,-55.11711421740189
42071.0313238935,-54.19785099085864
42793.8242160194,-53.60816762315855
43529.03490605676,-52.44179524786916
44276.87673548512,-51.56757642633132
45037.56671105431,-51.2491882235832
45811.32556775503,-50.1374435849344
46598.37783287106,-49.29767231874516
47398.95189113209,-48.62182658606527
48213.28005098566,-47.76469813735525
49041.59861200785,-47.32806076528497
49884.14793347217,-47.02587097768821
50741.17250409621,-46.18696250237279
51612.92101298682,-45.37985259780414
52499.64642180406,-44.70505023624386
53401.60603816487,-44.04310538471126
54319.06159030799,-43.35281541121497
55252.27930304147,-42.87683372701888
56201.52997499522,-41.94663735536963
57167.08905720049,-41.44174810502786
58149.23673301951,-41.00163490270317
59148.25799944858,-40.39981842602916
60164.44274981741,-39.85727320413943
61198.08585790983,-39.39047865200315
62249.48726352942,-38.82674838970943
63318.95205953521,-38.4347675672966
64406.79058037273,-37.89345072611722
65513.31849212597,-37.4611440064218
66638.85688411674,-37.02894989924402
67783.73236207728,-36.67272986775513
68948.27714292383,-36.13852111705265
70132.82915115869,-35.73966511551588
71337.73211692811,-35.45107433262163
72563.33567576489,-35.34237599762876
73809.99547004476,-34.99120557293854
75078.07325218589,-34.68933024964804
76367.93698962103,-34.45386308225506
77679.96097157332,-34.32005622219801
79014.52591766685,-34.02214737480888
80372.01908840242,-33.83060743127769
81752.83439753205,-33.78427106988082
83157.37252636372,-33.73239377024472
84586.04104003018,-33.69129499991354
86039.25450575477,-33.48368181884071
87517.43461314972,-33.56530184232392
89021.01029658089,-33.42910742013975
90550.41785963468,-33.28161524931986
92106.10110172343,-33.31673865629809
93688.51144686622,-33.12687687553436
95298.10807468153,-33.06094537208929
96935.35805363096,-32.91268762822243
98600.73647655186,-32.92881856406348
100294.7265985187,-32.8271134420394
102017.8199770722,-32.64895221368205
103770.5166148589,-32.51120860053505
105553.32510472,-32.38474745468015
107366.762777274,-32.34563334061831
109211.3558510337,-32.24738764741059
111087.6395851034,-32.12258710733467
112996.1584344988,-31.98022028885833
114937.4662081355,-31.99602531712947
116912.1262295317,-31.90982762451193
118920.7115002721,-31.73241046643235
120963.8048662799,-31.70705655069818
123041.9991869452,-31.67689467492295
125155.8975071601,-31.47353850339818
127306.1132323077,-31.31068535544408
129493.2703062591,-31.24039038781065
131718.0033924277,-31.13063678330915
133980.9580579339,-30.94840032788938
136282.7909609341,-30.9701466416339
138624.1700411683,-30.91230114384388
141005.7747137807,-30.70161008900028
143428.2960664708,-30.7869493230065
145892.4370600313,-30.64058458552505
148398.9127323314,-30.56604733736046
150948.4504058047,-30.38308771425698
153541.7898985014,-30.37225978284017
156179.6837387671,-30.22662140977141
158862.8973836092,-30.15192865518121
161592.2094408153,-30.04803978275888
164368.4118948875,-29.94953240089858
167192.3103368582,-29.9195591837394
170064.7241980548,-29.73015794653899
172986.4869878796,-29.69242556806105
175958.4465356756,-29.62501714827285
178981.4652367472,-29.52665415054471
182056.4203026081,-29.37029802935447
185184.2040155278,-29.43783265512741
188365.723987452,-29.17662625428722
191601.9034233707,-29.2003348445057
194893.6813892119,-29.09470973229737
198242.0130843364,-28.99173096604229
201647.870118716,-28.93718189938406
205112.2407948718,-29.00456461515191
208636.130394658,-28.91631942480257
212220.5614709712,-28.68636225281699
215866.5741444724,-28.6983998339178
219575.2264054067,-28.58136923592626
223347.5944206073,-28.46334829125209
227184.7728457759,-28.48324246293702
231087.8751431256,-28.37950697148101
235058.0339044837,-28.34678935006726
239096.4011799434,-28.15695671854193
243204.1488121626,-28.13571278691119
247382.4687764066,-28.03551804636247
251632.5735264319,-27.9166710591419
255955.6963463128,-27.86729733963144
260353.0917083129,-27.74799458469911
264826.0356369039,-27.75419490839398
269375.8260790394,-27.52682018832378
274003.7832807896,-27.48668454635451
278711.2501704468,-27.44802112585948
283499.5927482126,-27.30754156713949
288370.2004825806,-27.12986350224691
293324.4867135282,-27.04309246278827
298363.8890626359,-26.90307979555039
303489.8698502529,-26.88099053627497
308703.916519829,-26.75700473507929
314007.5420695367,-26.70448504325261
319402.2854913098,-26.55330307659031
324889.7122174231,-26.47554846459186
330471.414574746,-26.35061178676207
336149.0122467992,-26.22097656104989
341924.1527437507,-26.17364043792563
347798.5118804849,-26.14433957361547
353773.7942628878,-25.93034537771512
359851.7337824831,-25.85351262561272
366034.0941195695,-25.67457674978783
372322.6692550003,-25.65069107644219
378719.2839907559,-25.46483747754976
385225.7944794603,-25.314042468778
391844.0887629944,-25.23784155111468
398576.0873203625,-25.09038160304401
405423.7436249726,-25.03714858194107
412389.0447114894,-24.84554053049742
419474.0117524274,-24.7302361323208
426680.7006446484,-24.62577982179126
434011.2026059373,-24.48031702121746
441467.6447818253,-24.45666068552838
449052.1908628395,-24.32385275476788
456767.0417123571,-24.14918799005903
464614.4360052458,-24.02668503208825
472596.6508774767,-23.9530608868343
480716.0025868973,-23.91026928657679
488974.8471853574,-23.82216002347379
497375.5812023815,-23.71620947046803
505920.642340588,-23.65780719144815
514612.5101830543,-23.604716136985
523453.7069128366,-23.50229011249221
532446.7980448497,-23.44520824965115
541594.3931703211,-23.42251560845865
550899.1467140361,-23.33312080434682
560363.758704591,-23.30783019090145
569990.9755578798,-23.23959401838161
579783.5908740428,-23.21311032223674
589744.4462481055,-23.19381126112216
599876.4320945463,-23.13253635859505
610182.4884860265,-23.14960858739825
620665.6060065356,-23.17531587296319
631328.8266191891,-23.11953324020593
642175.2445489386,-23.14579130794723
653208.0071804448,-23.11364576554091
664430.3159713778,-23.13128151875641
675845.427381407,-23.1604200262503
687456.6538171525,-23.1871238531399
699267.3645933699,-23.13467695803039
711280.9869106495,-23.19411958132826
723501.0068499118,-23.24182887454663
735930.9703839897,-23.27352658418824
748574.4844065889,-23.30941623908488
761435.2177789272,-23.32251916140465
774516.9023943547,-23.35378503413553
787823.3342612642,-23.40278116018644
801358.3746046076,-23.44684581845787
815125.9509863354,-23.52000190812324
829130.0584450865,-23.56211654191689
843374.760655457,-23.60405774298846
857864.1911071878,-23.65855807457284
872602.5543046085,-23.74228270994882
887594.1269866899,-23.78965422677188
902843.2593680563,-23.86066729229872
918354.3764013199,-23.92327774648646
934131.9790611005,-24.02899497026966
950180.6456501082,-24.08598881817918
966505.0331276607,-24.15809426419474
983109.8784610298,-24.2459736556191
1000000,-24.33547911797086
